ObjectId,goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level_,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,UnitMultiplier,Units_code,Units_desc,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,years,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,footnotes,nature
80,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),834,United Republic of Tanzania,4,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,3,2001,2014,"[2001, 2006, 2014]",,49.22,,,,,16.47,,,,,,,,23.26,,,,,,,23.26,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,C: Country data
81,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),840,United States of America,4,21,Northern America,Country,-99.13830311,39.5277871,USA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",36.01,36.43,36.83,37.53,37.31,37.89,37.25,38.32,38.32,38.29,39.17,38.87,39.33,38.92,38.93,39.56,39.74,40.5,40.74,40.68,41.06,41.06,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,C: Country data
82,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),858,Uruguay,4,5,South America,Country,-56.01387025,-32.8002838,URY,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",36.49,33.35,32.69,30.61,31.76,35.41,41.15,41.73,41.66,42.18,45.05,31.94,34.45,32.87,30.98,32.76,33.06,34.58,35.92,34.55,,34.55,[2000-2018]: Repository: ILO-STATISTICS - Micro data processing // [2019]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
83,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),548,Vanuatu,4,543,Oceania (exc. Australia and New Zealand),Country,167.0679779,-15.34445547,VUT,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,3,2006,2010,"[2006, 2009, 2010]",,,,,,,16.02,,,28.54,22.05,,,,,,,,,,,22.05,"[2006,2010]: Repository: ILO-STATISTICS - Micro data processing // [2009]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers",C: Country data
84,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),548,Vanuatu,4,543,Oceania (exc. Australia and New Zealand),Country,167.0679779,-15.34445547,VUT,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,3,2006,2010,"[2006, 2009, 2010]",,,,,,,16.02,,,28.54,22.05,,,,,,,,,,,22.05,"[2006,2010]: Repository: ILO-STATISTICS - Micro data processing // [2009]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers",C: Country data
85,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),862,Venezuela (Bolivarian Republic of),4,5,South America,Country,-66.15642084,7.121324748,VEN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,10,2005,2017,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2016, 2017]",,,,,,30.71,30.56,30.01,30.67,30.33,31.61,32.7,33.58,,,,31.86,32.76,,,,32.76,"[2005]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2006-2012,2016-2017]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
86,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),704,Viet Nam,4,35,South-Eastern Asia,Country,105.802499,10.09643079,VNM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,18,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",16.77,19.05,19.26,19.85,22.18,,,20.51,,20.75,23.44,23.33,23.91,24.38,22.92,25.84,26.12,27.24,27.3,24.63,26.33,26.33,"[2000-2004]: Data reference period: July | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2007]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2009-2018]: Repository: ILO-STATISTICS - Micro data processing // [2019]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised // [2020]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers",C: Country data
87,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),887,Yemen,4,145,Western Asia,Country,45.22389143,15.22242099,YEM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,4,2004,2014,"[2004, 2006, 2010, 2014]",,,,,7.14,,2.14,,,,5.66,,,,4.12,,,,,,,4.12,[2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,C: Country data
88,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),894,Zambia,4,14,Eastern Africa,Country,27.850329,-14.59701056,ZMB,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,2,2017,2018,"[2017, 2018]",,,,,,,,,,,,,,,,,,32.63,40.46,,,40.46,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
89,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),716,Zimbabwe,4,14,Eastern Africa,Country,29.86909584,-19.00075492,ZWE,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,3,2011,2019,"[2011, 2014, 2019]",,,,,,,,,,,,20.59,,,27.55,,,,,33.7,,33.7,[2011]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2014]: Repository: ILO-STATISTICS - Micro data processing // [2019]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
90,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),28,Antigua and Barbuda,4,29,Caribbean,Country,-61.7999755,17.07761471,ATG,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2001,2001,[2001],,45.06,,,,,,,,,,,,,,,,,,,,45.06,Data reference period: May,C: Country data
91,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),32,Argentina,4,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,17,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017, 2018, 2019]",27.4,27.17,25.77,28.95,27.44,26.43,27.77,,27.86,32.4,29.85,28.02,30.4,30.26,30.62,,,31.61,32.56,31.6,,31.6,"[2000-2002]: Data reference period: Incomplete year | Geographical coverage: Main cities or metropolitan areas | Age coverage - minimum age: 10 years old | Break in series: Methodology revised // [2003]: Data reference period: Second semester | Geographical coverage: Main cities or metropolitan areas | Age coverage - minimum age: 10 years old | Break in series: Other or unspecified type of break // [2004]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas | Break in series: Methodology revised // [2005-2006,2017-2019]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas // [2008-2014]: Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",C: Country data
92,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,9,2008,2019,"[2008, 2011, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",,,,,,,,,35.24,,,31.65,,28.8,32.39,29.07,29.52,28.71,25.84,26.19,,26.19,"[2008,2014]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old | Break in series: Methodology revised // [2011]: Data reference period: October | Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 75 years old // [2013,2015-2019]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old",C: Country data
93,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),36,Australia,4,53,Australia and New Zealand,Country,134.3499412,-25.57717202,AUS,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,19,2000,2018,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",29.96,31.79,32.23,32.74,33.51,34.36,34.29,34.29,35.53,35.53,34.41,36.11,35.74,35.83,36.32,37.69,36.74,38.65,37.8,,,37.8,"[2000-2007]: Population coverage: Excluding armed forces and/or conscripts // [2008]: Employment definition: Other nonstandard definition | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Working time arrangement coverage: Full-time and part time workers // [2009-2018]: Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Working time arrangement coverage: Full-time and part time workers",C: Country data
94,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),40,Austria,5,155,Western Europe,Country,14.14172472,47.58704857,AUT,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",30.08,30.05,29.25,27.38,26.3,26.82,27.92,26.16,28.12,27.35,28.92,27.5,30.08,29.35,30.31,29.68,31.79,31.8,31.59,33.24,,33.24,"[2000-2003,2006,2008-2010,2012-2019]: Repository: Eurostat special tabulation // [2004-2005,2007,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
